<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,D,20230724,000000,243.9900000,245.8500000,243.5200000,244.8700000,19681330
SBER,D,20230725,000000,245.3700000,247.7700000,244.8100000,247.2000000,39683790
SBER,D,20230726,000000,247.2200000,248.3300000,245.9000000,247.0500000,26031980
SBER,D,20230727,000000,247.5100000,249.3000000,247.2400000,247.9500000,39756100
SBER,D,20230728,000000,247.9900000,249.4500000,246.6700000,249.2500000,35742280
SBER,D,20230731,000000,251.3500000,267.7700000,251.3500000,267.4000000,167081570
SBER,D,20230801,000000,268.9800000,273.3500000,264.1000000,268.5000000,162474350
SBER,D,20230802,000000,268.5300000,269.9700000,266.5200000,268.5700000,48208590
SBER,D,20230803,000000,269.0100000,271.3500000,266.8000000,269.1100000,75376240
SBER,D,20230804,000000,269.4800000,272.9600000,261.2100000,264.1200000,132164900
SBER,D,20230807,000000,266.5000000,268.0900000,260.5000000,261.9200000,61223950
SBER,D,20230808,000000,261.9100000,265.4400000,258.8000000,264.6200000,65005790
SBER,D,20230809,000000,265.4600000,265.8000000,263.0500000,263.9100000,34850720
SBER,D,20230810,000000,264.7200000,267.5000000,263.9600000,266.9100000,37190100
SBER,D,20230811,000000,267.2000000,267.4000000,264.8000000,266.2300000,24716230
SBER,D,20230814,000000,267.3700000,268.7700000,259.1500000,260.4500000,86583040
SBER,D,20230815,000000,259.1000000,264.1700000,256.6300000,260.4200000,58967150
SBER,D,20230816,000000,261.2900000,261.6800000,254.3300000,256.0200000,71737910
SBER,D,20230817,000000,257.1900000,258.8000000,255.5000000,258.5000000,35682720
SBER,D,20230818,000000,258.3900000,261.3700000,257.3500000,261.1400000,30973320
SBER,D,20230821,000000,262.3300000,263.0600000,259.5100000,261.1500000,35622200
SBER,D,20230822,000000,261.9000000,262.1100000,259.8100000,261.4500000,25893210
SBER,D,20230823,000000,261.5500000,261.8300000,256.0000000,256.4000000,53079140
SBER,D,20230824,000000,257.6200000,259.9400000,256.4000000,259.6300000,26823420
SBER,D,20230825,000000,258.8000000,261.6000000,257.6100000,260.5000000,28518670
SBER,D,20230828,000000,261.2500000,267.8300000,260.8100000,266.9300000,57849930
SBER,D,20230829,000000,266.6200000,267.5600000,265.1400000,265.6800000,35291820
SBER,D,20230830,000000,265.7300000,267.3600000,263.1000000,264.7000000,38578950
SBER,D,20230831,000000,265.0500000,266.2500000,264.3000000,264.8500000,22557030
SBER,D,20230901,000000,265.4000000,265.6200000,264.0600000,265.0000000,19248500
SBER,D,20230904,000000,266.5000000,269.1100000,266.0000000,267.3900000,47933710
SBER,D,20230905,000000,266.9700000,267.9800000,261.0900000,264.7500000,39642920
SBER,D,20230906,000000,264.3300000,264.6800000,262.3100000,263.5000000,28244090
SBER,D,20230907,000000,263.5200000,264.9700000,256.1000000,258.7900000,67608570
SBER,D,20230908,000000,258.4500000,259.3300000,253.1000000,255.6800000,49455340
SBER,D,20230911,000000,257.0000000,258.3700000,255.1600000,256.2500000,43042300
SBER,D,20230912,000000,257.6900000,262.4000000,257.0900000,262.4000000,45008650
SBER,D,20230913,000000,262.3800000,262.7700000,257.5900000,258.1800000,29971320
SBER,D,20230914,000000,258.8500000,261.3800000,255.0200000,260.0000000,46153720
SBER,D,20230915,000000,259.8000000,262.7400000,258.5600000,260.8300000,35455920
SBER,D,20230918,000000,262.0600000,263.0000000,258.7600000,259.0700000,28891500
SBER,D,20230919,000000,258.9300000,259.3200000,251.5000000,252.7200000,89480280
SBER,D,20230920,000000,252.8100000,255.4700000,249.8200000,253.7700000,66610520
SBER,D,20230921,000000,252.9400000,254.2000000,249.8100000,250.1600000,58854870
SBER,D,20230922,000000,249.8500000,253.1000000,248.6200000,251.9900000,40406630
SBER,D,20230925,000000,252.1100000,253.4900000,249.8300000,252.6500000,31834270
SBER,D,20230926,000000,252.2000000,257.1700000,250.9000000,255.8700000,42923170
SBER,D,20230927,000000,256.2600000,257.8500000,254.6300000,256.1000000,27795730
SBER,D,20230928,000000,256.2200000,258.2500000,255.5000000,257.6700000,26289900
SBER,D,20230929,000000,257.9900000,262.5900000,256.7100000,260.7200000,68503050
SBER,D,20231002,000000,261.3800000,261.9200000,257.0300000,258.9800000,35447350
SBER,D,20231003,000000,258.9900000,260.5000000,257.2300000,259.6500000,23815150
SBER,D,20231004,000000,259.0000000,260.3900000,258.2400000,259.5300000,18510890
SBER,D,20231005,000000,260.7100000,261.3900000,258.2600000,259.3800000,23254560
SBER,D,20231006,000000,259.7700000,263.4000000,257.8600000,262.9300000,31980230
SBER,D,20231009,000000,263.0200000,265.9700000,263.0000000,265.2500000,45189600
SBER,D,20231010,000000,264.9000000,265.1800000,257.0000000,263.0000000,33744090
SBER,D,20231011,000000,263.1800000,263.9900000,259.5000000,260.2100000,29440350
SBER,D,20231012,000000,260.0300000,264.5000000,259.6600000,264.5000000,27421510
SBER,D,20231013,000000,264.7500000,265.0400000,262.7000000,263.5100000,18351530
SBER,D,20231016,000000,263.9900000,269.2000000,263.5100000,268.1500000,53677710
SBER,D,20231017,000000,268.2500000,271.9700000,266.9100000,270.0000000,51107660
SBER,D,20231018,000000,270.0000000,271.1900000,266.1100000,267.9000000,40249640
SBER,D,20231019,000000,267.1400000,271.0000000,266.2800000,268.6500000,33466930
SBER,D,20231020,000000,268.5000000,270.3000000,266.5000000,269.8000000,32851790
SBER,D,20231023,000000,270.4700000,274.1000000,269.6500000,270.1000000,62301840
SBER,D,20231024,000000,270.0300000,272.0600000,268.6200000,271.2700000,27975250
SBER,D,20231025,000000,271.5000000,274.9600000,270.5300000,273.7300000,41764060
SBER,D,20231026,000000,274.1000000,276.0000000,269.1200000,269.9000000,59466100
SBER,D,20231027,000000,270.0000000,271.9800000,266.8000000,269.7000000,49735190
SBER,D,20231030,000000,269.9000000,271.5500000,268.6000000,269.8900000,33261680
SBER,D,20231031,000000,269.9100000,270.5000000,266.8700000,268.3500000,26117980
SBER,D,20231101,000000,268.2900000,270.3000000,267.6000000,269.6800000,20587810
SBER,D,20231102,000000,270.0100000,270.9800000,268.5000000,269.0600000,25499750
SBER,D,20231103,000000,269.0700000,269.7800000,267.2000000,268.5400000,20968810
SBER,D,20231106,000000,269.0000000,273.8700000,268.6200000,273.4200000,29231770
SBER,D,20231107,000000,273.0800000,274.7800000,272.2000000,273.3100000,32183320
SBER,D,20231108,000000,273.5300000,278.3500000,273.2800000,278.1500000,58000060
SBER,D,20231109,000000,278.6000000,278.8500000,276.0200000,276.6500000,28258660
SBER,D,20231110,000000,276.9900000,281.3000000,276.6000000,280.1900000,44600220
SBER,D,20231113,000000,280.4000000,284.8000000,280.3200000,283.9700000,45780320
SBER,D,20231114,000000,283.6600000,283.8800000,280.5400000,280.8700000,40350240
SBER,D,20231115,000000,280.8700000,283.9300000,278.5100000,282.8900000,41784490
SBER,D,20231116,000000,282.4000000,283.6900000,279.5600000,279.7000000,24654700
SBER,D,20231117,000000,279.6900000,282.5000000,278.6600000,281.6000000,31282610
SBER,D,20231120,000000,281.8000000,284.2000000,281.6100000,282.9100000,25219810
SBER,D,20231121,000000,282.2900000,283.8200000,281.6600000,282.7900000,19027720
SBER,D,20231122,000000,283.1400000,286.6700000,282.8500000,286.1600000,47267490
SBER,D,20231123,000000,286.1600000,287.7700000,285.0400000,286.1900000,27692900
SBER,D,20231124,000000,286.4800000,287.5000000,285.1100000,286.8500000,26019540
SBER,D,20231127,000000,287.4100000,289.0000000,278.8800000,282.3300000,79026910
SBER,D,20231128,000000,282.4000000,282.5100000,277.3200000,279.9100000,45475110
SBER,D,20231129,000000,279.4800000,280.5600000,276.2000000,276.8000000,29776060
SBER,D,20231130,000000,276.7100000,278.6500000,272.7500000,277.5000000,55837620
SBER,D,20231201,000000,277.0400000,277.9800000,273.5500000,273.9700000,31604310
SBER,D,20231204,000000,273.5900000,274.9500000,270.5200000,270.9600000,37456310
SBER,D,20231205,000000,271.9700000,279.6500000,270.5400000,279.6200000,46800410
SBER,D,20231206,000000,279.9200000,280.7900000,266.8300000,267.5800000,99849690
SBER,D,20231207,000000,267.7400000,270.4400000,263.0600000,265.1200000,63509590
SBER,D,20231208,000000,266.0100000,268.2300000,263.7200000,265.1600000,35322130
SBER,D,20231211,000000,265.1700000,266.4700000,254.8100000,256.8900000,77590450
SBER,D,20231212,000000,256.7900000,262.8800000,255.0500000,257.6000000,63807080
SBER,D,20231213,000000,257.5800000,261.3900000,256.5000000,260.4500000,29760860
SBER,D,20231214,000000,261.4000000,262.7500000,255.5800000,256.6400000,40477500
SBER,D,20231215,000000,256.6100000,268.9100000,256.6100000,268.2100000,84643800
SBER,D,20231218,000000,268.9000000,270.4400000,266.5400000,268.4000000,51515190
SBER,D,20231219,000000,268.3500000,269.7100000,265.0000000,267.3500000,38229660
SBER,D,20231220,000000,267.5200000,269.1000000,266.2000000,266.6100000,30929220
SBER,D,20231221,000000,266.5500000,266.8700000,263.5000000,265.1900000,33214370
SBER,D,20231222,000000,266.0700000,271.9000000,265.3700000,271.3000000,58687300
SBER,D,20231225,000000,271.7500000,273.8500000,270.0500000,271.0800000,37827910
SBER,D,20231226,000000,271.0000000,272.8900000,270.0000000,271.9000000,22575240
SBER,D,20231227,000000,271.9000000,272.5900000,270.8500000,271.0800000,17191450
SBER,D,20231228,000000,270.9900000,272.4800000,268.5200000,271.7400000,29416450
SBER,D,20231229,000000,272.0800000,272.5900000,270.5500000,270.8200000,20792860
SBER,D,20240103,000000,271.7500000,274.7000000,271.0000000,274.5600000,20408560
SBER,D,20240104,000000,274.6800000,275.4800000,273.7000000,274.1200000,11679550
SBER,D,20240105,000000,274.3000000,274.6900000,272.8000000,273.6200000,9622380
SBER,D,20240108,000000,273.5900000,277.0000000,273.5300000,276.7600000,21427450
SBER,D,20240109,000000,276.9400000,278.0000000,274.7100000,275.2800000,20263120
SBER,D,20240110,000000,275.3000000,276.1600000,273.6400000,274.4900000,20618950
SBER,D,20240111,000000,274.6200000,275.9700000,274.0100000,275.7100000,19520470
SBER,D,20240112,000000,275.9000000,276.9600000,274.7700000,275.8400000,17608350
SBER,D,20240115,000000,276.3000000,277.7300000,275.2100000,275.9600000,21283290
SBER,D,20240116,000000,276.2400000,276.4500000,274.1000000,276.0100000,16084140
SBER,D,20240117,000000,276.0200000,279.1700000,275.7500000,278.0000000,34137100
SBER,D,20240118,000000,278.2200000,278.8700000,276.7600000,277.0700000,17671830
SBER,D,20240119,000000,277.3900000,277.4700000,273.5500000,274.8600000,28038880
SBER,D,20240122,000000,274.8900000,275.9000000,273.8500000,274.9300000,15050630
SBER,D,20240123,000000,274.6900000,277.2600000,274.3100000,275.9000000,20017040
SBER,D,20240124,000000,275.9400000,276.4400000,273.7000000,273.7700000,20187430
SBER,D,20240125,000000,274.0300000,274.1800000,271.5500000,272.8100000,24422490
SBER,D,20240126,000000,273.1000000,273.7200000,272.2100000,272.6500000,11102660
SBER,D,20240129,000000,273.0500000,274.9500000,272.7000000,274.0500000,17043130
SBER,D,20240130,000000,274.0500000,277.2500000,273.9700000,275.6700000,27222730
SBER,D,20240131,000000,275.8000000,276.4500000,275.0000000,276.0000000,12527800
SBER,D,20240201,000000,276.0700000,277.7500000,275.9300000,276.8600000,15941680
SBER,D,20240202,000000,277.0100000,277.3000000,276.0000000,276.7400000,12688460
SBER,D,20240205,000000,276.9400000,278.5700000,276.9000000,277.8400000,16017040
SBER,D,20240206,000000,278.0000000,278.9900000,277.3000000,278.6700000,15925370
